,model,rt,error,size_condition,cat_condition,rand_condition,block_type
160,66,0.85652477,0.0,s_ma,c_ma,c_ms,blocked
161,66,0.6921251,1.0,s_ms,c_ms,c_ms,blocked
162,66,1.1506586,0.0,s_ms,c_ms,c_ma,blocked
163,66,1.5392605,0.0,s_ms,c_ms,c_ma,blocked
164,66,1.2976383,1.0,s_ms,c_ms,c_ms,blocked
165,66,0.68811166,1.0,s_ms,c_ms,c_ms,blocked
166,66,1.0201399,1.0,s_ma,c_ms,c_ma,blocked
167,66,1.3719137,0.0,s_ma,c_ms,c_ms,blocked
168,66,0.7030043,0.0,s_ma,c_ms,c_ma,blocked
169,66,1.0279155,0.0,s_ma,c_ms,c_ms,blocked
170,66,1.4379549,1.0,s_ma,c_ms,c_ma,blocked
171,66,1.6086948,0.0,s_ms,c_ma,c_ma,blocked
172,66,0.37285882,1.0,s_ms,c_ma,c_ms,blocked
173,66,1.6669108,0.0,s_ms,c_ma,c_ma,blocked
174,66,1.4403534,1.0,s_ms,c_ma,c_ms,blocked
175,66,2.0944386,0.0,s_ms,c_ma,c_ms,blocked
176,66,0.6380142,1.0,s_ma,c_ma,c_ms,blocked
177,66,0.39014682,0.0,s_ma,c_ma,c_ma,blocked
178,66,2.1983101,0.0,s_ma,c_ma,c_ma,blocked
179,66,1.9112766,0.0,s_ma,c_ma,c_ms,blocked
180,66,1.5771191,1.0,s_ms,c_ms,c_ma,blocked
181,66,0.6146077,0.0,s_ms,c_ms,c_ms,blocked
182,66,1.2901131,0.0,s_ms,c_ms,c_ms,blocked
183,66,0.59741664,1.0,s_ms,c_ms,c_ma,blocked
184,66,1.5774977,0.0,s_ms,c_ms,c_ma,blocked
185,66,0.709769,0.0,s_ma,c_ms,c_ms,blocked
186,66,0.8556173,1.0,s_ma,c_ms,c_ma,blocked
187,66,1.2030941,1.0,s_ma,c_ms,c_ms,blocked
188,66,0.4484448,0.0,s_ma,c_ms,c_ma,blocked
189,66,0.7623428,0.0,s_ma,c_ms,c_ms,blocked
190,66,0.5290261,1.0,s_ma,c_ms,c_ma,blocked
191,66,1.246492,0.0,s_ma,c_ms,c_ms,blocked
192,66,0.87946045,0.0,s_ma,c_ms,c_ma,blocked
193,66,1.6170628,0.0,s_ma,c_ms,c_ms,blocked
194,66,1.4035475,0.0,s_ma,c_ms,c_ms,blocked
195,66,1.4684325,1.0,s_ms,c_ms,c_ms,blocked
196,66,0.8362305,0.0,s_ms,c_ms,c_ma,blocked
197,66,1.1671672,0.0,s_ms,c_ms,c_ma,blocked
198,66,0.5570177,1.0,s_ms,c_ms,c_ms,blocked
199,66,0.97964543,1.0,s_ms,c_ms,c_ma,blocked
200,66,1.3711894,1.0,s_ma,c_ma,c_ms,blocked
201,66,0.6723474,0.0,s_ma,c_ma,c_ms,blocked
202,66,0.7234411,0.0,s_ma,c_ma,c_ma,blocked
203,66,0.7524919,0.0,s_ma,c_ma,c_ma,blocked
204,66,1.145592,0.0,s_ms,c_ma,c_ms,blocked
205,66,0.5777933,0.0,s_ms,c_ma,c_ma,blocked
206,66,0.1596783,0.0,s_ms,c_ma,c_ms,blocked
207,66,0.85937464,1.0,s_ms,c_ma,c_ma,blocked
208,66,0.80987614,0.0,s_ms,c_ma,c_ms,blocked
209,66,2.0885887,1.0,s_ma,c_ms,c_ms,blocked
210,66,1.0159781,1.0,s_ma,c_ms,c_ma,blocked
211,66,0.78997993,0.0,s_ma,c_ms,c_ms,blocked
212,66,0.76515734,0.0,s_ma,c_ms,c_ma,blocked
213,66,1.2515641,0.0,s_ma,c_ms,c_ma,blocked
214,66,0.60658956,0.0,s_ms,c_ms,c_ma,blocked
215,66,0.35534146,1.0,s_ms,c_ms,c_ms,blocked
216,66,0.9515115,0.0,s_ms,c_ms,c_ms,blocked
217,66,0.20989478,1.0,s_ms,c_ms,c_ma,blocked
218,66,0.6434805,1.0,s_ms,c_ms,c_ms,blocked
219,66,1.6562629,0.0,s_ma,c_ma,c_ms,blocked
220,66,2.0188558,0.0,s_ma,c_ma,c_ma,blocked
221,66,0.23028038,0.0,s_ma,c_ma,c_ms,blocked
222,66,0.55092484,0.0,s_ma,c_ma,c_ms,blocked
223,66,1.9406195,1.0,s_ms,c_ma,c_ma,blocked
224,66,0.54345423,0.0,s_ms,c_ma,c_ms,blocked
225,66,1.3801575,1.0,s_ms,c_ma,c_ma,blocked
226,66,1.7456205,1.0,s_ms,c_ma,c_ms,blocked
227,66,0.6371614,0.0,s_ms,c_ma,c_ma,blocked
228,66,1.0225284,0.0,s_ma,c_ms,c_ms,blocked
229,66,0.68599147,1.0,s_ma,c_ms,c_ma,blocked
230,66,1.2311615,0.0,s_ma,c_ms,c_ms,blocked
231,66,0.74272335,0.0,s_ma,c_ms,c_ma,blocked
232,66,0.86825305,0.0,s_ma,c_ms,c_ma,blocked
233,66,0.5114522,0.0,s_ms,c_ms,c_ma,blocked
234,66,0.6782243,0.0,s_ms,c_ms,c_ms,blocked
235,66,0.5143999,1.0,s_ms,c_ms,c_ms,blocked
236,66,0.3015423,1.0,s_ms,c_ms,c_ma,blocked
237,66,0.8161293,0.0,s_ms,c_ms,c_ms,blocked
238,66,0.46339703,1.0,s_ma,c_ma,c_ms,blocked
239,66,1.0903826,0.0,s_ma,c_ma,c_ma,blocked
240,66,0.2786119,0.0,s_ma,c_ma,c_ms,blocked
241,66,0.36057013,0.0,s_ma,c_ma,c_ms,blocked
242,66,0.27187833,1.0,s_ms,c_ma,c_ma,blocked
243,66,1.4123257,0.0,s_ms,c_ma,c_ms,blocked
244,66,0.4376427,0.0,s_ms,c_ma,c_ma,blocked
245,66,0.71290886,1.0,s_ms,c_ma,c_ms,blocked
246,66,1.1810236,1.0,s_ms,c_ma,c_ma,blocked
247,66,1.3578122,0.0,s_ma,c_ms,c_ma,blocked
248,66,0.5834377,0.0,s_ma,c_ms,c_ms,blocked
249,66,0.91995156,0.0,s_ma,c_ms,c_ma,blocked
250,66,0.6106922,0.0,s_ma,c_ms,c_ms,blocked
251,66,1.0846125,0.0,s_ma,c_ms,c_ms,blocked
252,66,0.99872726,1.0,s_ms,c_ms,c_ms,blocked
253,66,0.8965381,0.0,s_ms,c_ms,c_ma,blocked
254,66,0.92070866,0.0,s_ms,c_ms,c_ma,blocked
255,66,1.9907458,0.0,s_ms,c_ms,c_ms,blocked
256,66,1.5222902,0.0,s_ms,c_ms,c_ma,blocked
257,66,0.75402933,1.0,s_ma,c_ma,c_ma,blocked
258,66,1.2097542,0.0,s_ma,c_ma,c_ms,blocked
259,66,0.2503806,1.0,s_ma,c_ma,c_ms,blocked
260,66,0.6376442,0.0,s_ma,c_ma,c_ma,blocked
261,66,1.5156642,0.0,s_ms,c_ma,c_ms,blocked
262,66,1.2503839,1.0,s_ms,c_ma,c_ma,blocked
263,66,0.7051782,1.0,s_ms,c_ma,c_ms,blocked
264,66,1.2457685,0.0,s_ms,c_ma,c_ma,blocked
265,66,0.16406432,0.0,s_ms,c_ma,c_ms,blocked
266,66,0.67476153,0.0,s_ma,c_ms,c_ma,blocked
267,66,0.62503564,1.0,s_ma,c_ms,c_ms,blocked
268,66,0.46798807,0.0,s_ma,c_ms,c_ma,blocked
269,66,0.2634822,0.0,s_ma,c_ms,c_ms,blocked
270,66,1.4275476,0.0,s_ma,c_ms,c_ms,blocked
271,66,0.7469877,0.0,s_ms,c_ms,c_ms,blocked
272,66,1.2094083,1.0,s_ms,c_ms,c_ma,blocked
273,66,0.70421416,0.0,s_ms,c_ms,c_ma,blocked
274,66,1.8333429,0.0,s_ms,c_ms,c_ms,blocked
275,66,2.2657955,1.0,s_ms,c_ms,c_ma,blocked
276,66,0.73846996,1.0,s_ma,c_ma,c_ma,blocked
277,66,0.19887793,0.0,s_ma,c_ma,c_ms,blocked
278,66,0.72917557,0.0,s_ma,c_ma,c_ms,blocked
279,66,0.4616462,0.0,s_ma,c_ma,c_ma,blocked
280,66,0.12823805,1.0,s_ms,c_ma,c_ms,blocked
281,66,0.809934,0.0,s_ms,c_ma,c_ma,blocked
282,66,0.21479636,0.0,s_ms,c_ma,c_ms,blocked
283,66,0.479171,0.0,s_ms,c_ma,c_ma,blocked
284,66,0.9762255,1.0,s_ms,c_ma,c_ms,blocked
285,66,0.85287356,1.0,s_ms,c_ms,c_ms,blocked
286,66,0.9681145,0.0,s_ms,c_ms,c_ma,blocked
287,66,1.8740294,0.0,s_ms,c_ms,c_ms,blocked
288,66,0.9330852,0.0,s_ms,c_ms,c_ma,blocked
289,66,1.3493165,0.0,s_ms,c_ms,c_ma,blocked
290,66,0.595464,0.0,s_ma,c_ms,c_ma,blocked
291,66,0.81329423,0.0,s_ma,c_ms,c_ms,blocked
292,66,0.7307893,0.0,s_ma,c_ms,c_ms,blocked
293,66,0.7710495,0.0,s_ma,c_ms,c_ma,blocked
294,66,1.7164223,1.0,s_ma,c_ms,c_ms,blocked
295,66,0.33007053,1.0,s_ms,c_ma,c_ms,blocked
296,66,2.143104,0.0,s_ms,c_ma,c_ma,blocked
297,66,0.28419358,0.0,s_ms,c_ma,c_ma,blocked
298,66,0.80519605,0.0,s_ms,c_ma,c_ms,blocked
299,66,2.397461,1.0,s_ms,c_ma,c_ms,blocked
300,66,1.2703424,0.0,s_ma,c_ma,c_ms,blocked
301,66,0.33709785,0.0,s_ma,c_ma,c_ma,blocked
302,66,0.42086056,0.0,s_ma,c_ma,c_ms,blocked
303,66,0.6343093,0.0,s_ma,c_ma,c_ma,blocked
304,66,0.6932088,0.0,s_ms,c_ms,c_ma,blocked
305,66,0.4465729,0.0,s_ms,c_ms,c_ms,blocked
306,66,1.2451153,0.0,s_ms,c_ms,c_ma,blocked
307,66,1.3736867,0.0,s_ms,c_ms,c_ms,blocked
308,66,1.280614,0.0,s_ms,c_ms,c_ms,blocked
309,66,1.3262278,0.0,s_ma,c_ms,c_ms,blocked
310,66,1.7867053,0.0,s_ma,c_ms,c_ma,blocked
311,66,0.06565433,0.0,s_ma,c_ms,c_ma,blocked
312,66,1.2301539,0.0,s_ma,c_ms,c_ms,blocked
313,66,0.7383976,0.0,s_ma,c_ms,c_ma,blocked
314,66,1.2509856,0.0,s_ms,c_ma,c_ma,blocked
315,66,0.5468093,0.0,s_ms,c_ma,c_ms,blocked
316,66,0.8319802,0.0,s_ms,c_ma,c_ms,blocked
317,66,1.035648,0.0,s_ms,c_ma,c_ma,blocked
318,66,0.38456714,1.0,s_ms,c_ma,c_ma,blocked
319,66,0.5191347,0.0,s_ma,c_ma,c_ms,blocked
320,66,0.8444705,0.0,s_ma,c_ma,c_ms,blocked
321,66,1.1832428,0.0,s_ma,c_ma,c_ma,blocked
322,66,2.301601,0.0,s_ma,c_ma,c_ms,blocked
323,66,0.2766207,1.0,s_ms,c_ms,c_ms,blocked
324,66,1.2638612,0.0,s_ms,c_ms,c_ma,blocked
325,66,1.6706411,1.0,s_ms,c_ms,c_ms,blocked
326,66,1.3584483,0.0,s_ms,c_ms,c_ma,blocked
327,66,0.4990974,0.0,s_ms,c_ms,c_ma,blocked
328,66,1.2514594,1.0,s_ma,c_ms,c_ma,blocked
329,66,0.92461526,0.0,s_ma,c_ms,c_ms,blocked
330,66,2.0492601,0.0,s_ma,c_ms,c_ms,blocked
331,66,1.0210834,0.0,s_ma,c_ms,c_ma,blocked
332,66,1.917652,0.0,s_ma,c_ms,c_ms,blocked
333,66,1.5618222,0.0,s_ms,c_ma,c_ms,blocked
334,66,1.4870067,0.0,s_ms,c_ma,c_ma,blocked
335,66,1.1737714,1.0,s_ms,c_ma,c_ma,blocked
336,66,2.4442585,1.0,s_ms,c_ma,c_ms,blocked
337,66,0.8091239,0.0,s_ms,c_ma,c_ms,blocked
338,66,0.2968279,1.0,s_ma,c_ma,c_ma,blocked
339,66,0.13114688,1.0,s_ma,c_ma,c_ms,blocked
340,66,1.670463,0.0,s_ma,c_ma,c_ms,blocked
341,66,1.3119439,0.0,s_ma,c_ma,c_ma,blocked
342,66,1.2152992,1.0,s_ms,c_ms,c_ma,blocked
343,66,1.2164704,1.0,s_ms,c_ms,c_ms,blocked
344,66,0.8462068,1.0,s_ms,c_ms,c_ma,blocked
345,66,0.44202977,0.0,s_ms,c_ms,c_ms,blocked
346,66,0.2523145,0.0,s_ms,c_ms,c_ms,blocked
347,66,1.259774,1.0,s_ma,c_ms,c_ms,blocked
348,66,1.2544452,1.0,s_ma,c_ms,c_ma,blocked
349,66,1.0391687,0.0,s_ma,c_ms,c_ma,blocked
350,66,1.8124069,0.0,s_ma,c_ms,c_ms,blocked
351,66,1.1397866,0.0,s_ma,c_ms,c_ma,blocked
352,66,0.23207033,1.0,s_ms,c_ma,c_ma,blocked
353,66,0.41667295,0.0,s_ms,c_ma,c_ms,blocked
354,66,1.0471218,0.0,s_ms,c_ma,c_ms,blocked
355,66,0.61745083,0.0,s_ms,c_ma,c_ma,blocked
356,66,0.5536049,1.0,s_ms,c_ma,c_ma,blocked
357,66,0.47973526,0.0,s_ma,c_ma,c_ms,blocked
358,66,0.26092848,1.0,s_ma,c_ma,c_ma,blocked
359,66,0.84297955,1.0,s_ma,c_ma,c_ms,blocked
360,66,0.41210896,0.0,s_ma,c_ma,c_ms,blocked
361,66,0.7629605,0.0,s_ms,c_ms,c_ms,blocked
362,66,0.4248402,0.0,s_ms,c_ms,c_ma,blocked
363,66,0.4373051,1.0,s_ms,c_ms,c_ms,blocked
364,66,0.85178554,0.0,s_ms,c_ms,c_ma,blocked
365,66,2.062924,0.0,s_ms,c_ms,c_ma,blocked
366,66,1.3996135,1.0,s_ma,c_ms,c_ma,blocked
367,66,0.45881072,0.0,s_ma,c_ms,c_ms,blocked
368,66,0.95283747,0.0,s_ma,c_ms,c_ms,blocked
369,66,1.7305857,0.0,s_ma,c_ms,c_ma,blocked
370,66,1.0824819,1.0,s_ma,c_ms,c_ms,blocked
371,66,0.56455934,1.0,s_ms,c_ma,c_ms,blocked
372,66,1.3698909,0.0,s_ms,c_ma,c_ma,blocked
373,66,1.2516805,1.0,s_ms,c_ma,c_ma,blocked
374,66,1.3523145,0.0,s_ms,c_ma,c_ms,blocked
375,66,0.77755195,0.0,s_ms,c_ma,c_ms,blocked
376,66,1.0506592,0.0,s_ma,c_ma,c_ma,blocked
377,66,0.420538,0.0,s_ma,c_ma,c_ms,blocked
378,66,0.62770647,1.0,s_ma,c_ma,c_ma,blocked
379,66,0.6147231,1.0,s_ma,c_ma,c_ms,blocked
380,66,0.618705,0.0,s_ma,c_ma,c_ms,interleaved
381,66,0.24466385,1.0,s_ma,c_ma,c_ma,interleaved
382,66,1.1170901,0.0,s_ma,c_ma,c_ms,interleaved
383,66,1.1823887,0.0,s_ma,c_ma,c_ms,interleaved
384,66,1.5612054,0.0,s_ms,c_ma,c_ms,interleaved
385,66,1.4162002,1.0,s_ms,c_ma,c_ma,interleaved
386,66,1.1428851,0.0,s_ms,c_ma,c_ma,interleaved
387,66,1.1172004,0.0,s_ms,c_ma,c_ms,interleaved
388,66,1.0093886,0.0,s_ms,c_ma,c_ma,interleaved
389,66,0.91336673,0.0,s_ma,c_ms,c_ma,interleaved
390,66,1.7496488,1.0,s_ma,c_ms,c_ms,interleaved
391,66,1.3420054,0.0,s_ma,c_ms,c_ms,interleaved
392,66,1.1327441,0.0,s_ma,c_ms,c_ma,interleaved
393,66,0.9405748,1.0,s_ma,c_ms,c_ma,interleaved
394,66,0.32761556,0.0,s_ms,c_ms,c_ms,interleaved
395,66,1.2741661,1.0,s_ms,c_ms,c_ma,interleaved
396,66,1.8723284,1.0,s_ms,c_ms,c_ms,interleaved
397,66,1.6297607,1.0,s_ms,c_ms,c_ma,interleaved
398,66,1.0789376,1.0,s_ms,c_ms,c_ms,interleaved
399,66,1.2504323,0.0,s_ma,c_ma,c_ms,interleaved
400,66,0.7976328,0.0,s_ma,c_ma,c_ms,interleaved
401,66,0.5511404,0.0,s_ma,c_ma,c_ma,interleaved
402,66,0.5777285,0.0,s_ma,c_ma,c_ma,interleaved
403,66,0.7093835,1.0,s_ms,c_ma,c_ma,interleaved
404,66,0.51617575,1.0,s_ms,c_ma,c_ms,interleaved
405,66,2.3208957,0.0,s_ms,c_ma,c_ms,interleaved
406,66,1.5365928,1.0,s_ms,c_ma,c_ma,interleaved
407,66,0.78377604,0.0,s_ms,c_ma,c_ms,interleaved
408,66,0.574813,0.0,s_ma,c_ms,c_ms,interleaved
409,66,1.3399526,0.0,s_ma,c_ms,c_ma,interleaved
410,66,1.397041,1.0,s_ma,c_ms,c_ma,interleaved
411,66,0.6589451,0.0,s_ma,c_ms,c_ms,interleaved
412,66,1.1675813,0.0,s_ma,c_ms,c_ms,interleaved
413,66,2.469205,0.0,s_ms,c_ms,c_ma,interleaved
414,66,1.1220965,0.0,s_ms,c_ms,c_ms,interleaved
415,66,0.52266824,0.0,s_ms,c_ms,c_ma,interleaved
416,66,0.54042655,1.0,s_ms,c_ms,c_ms,interleaved
417,66,1.8397857,0.0,s_ms,c_ms,c_ma,interleaved
418,66,0.9301867,1.0,s_ma,c_ma,c_ma,interleaved
419,66,0.8082528,0.0,s_ma,c_ma,c_ms,interleaved
420,66,1.395268,1.0,s_ma,c_ma,c_ms,interleaved
421,66,2.3474503,0.0,s_ma,c_ma,c_ms,interleaved
422,66,1.1174912,0.0,s_ms,c_ma,c_ms,interleaved
423,66,0.2504581,1.0,s_ms,c_ma,c_ma,interleaved
424,66,0.46704298,1.0,s_ms,c_ma,c_ma,interleaved
425,66,3.2280884,0.0,s_ms,c_ma,c_ms,interleaved
426,66,1.3177637,0.0,s_ms,c_ma,c_ma,interleaved
427,66,1.2543447,1.0,s_ma,c_ms,c_ma,interleaved
428,66,0.8624563,0.0,s_ma,c_ms,c_ms,interleaved
429,66,0.8515435,0.0,s_ma,c_ms,c_ms,interleaved
430,66,1.0635216,0.0,s_ma,c_ms,c_ma,interleaved
431,66,0.33598852,1.0,s_ma,c_ms,c_ma,interleaved
432,66,3.5317507,1.0,s_ms,c_ms,c_ms,interleaved
433,66,1.5991709,1.0,s_ms,c_ms,c_ma,interleaved
434,66,0.99293894,1.0,s_ms,c_ms,c_ms,interleaved
435,66,0.67160964,0.0,s_ms,c_ms,c_ma,interleaved
436,66,1.2654736,1.0,s_ms,c_ms,c_ms,interleaved
437,66,0.5855147,0.0,s_ma,c_ma,c_ms,interleaved
438,66,0.94213617,0.0,s_ma,c_ma,c_ma,interleaved
439,66,0.7577469,1.0,s_ma,c_ma,c_ms,interleaved
440,66,0.16202971,0.0,s_ma,c_ma,c_ma,interleaved
441,66,0.9269527,1.0,s_ms,c_ma,c_ma,interleaved
442,66,1.0588841,1.0,s_ms,c_ma,c_ms,interleaved
443,66,2.1570342,0.0,s_ms,c_ma,c_ms,interleaved
444,66,0.1469407,0.0,s_ms,c_ma,c_ma,interleaved
445,66,1.2095172,1.0,s_ms,c_ma,c_ms,interleaved
446,66,1.538348,1.0,s_ma,c_ms,c_ms,interleaved
447,66,0.56332165,0.0,s_ma,c_ms,c_ma,interleaved
448,66,0.8640054,0.0,s_ma,c_ms,c_ma,interleaved
449,66,0.30240804,0.0,s_ma,c_ms,c_ms,interleaved
450,66,0.7664273,0.0,s_ma,c_ms,c_ms,interleaved
451,66,1.6278925,1.0,s_ms,c_ms,c_ma,interleaved
452,66,0.78331757,0.0,s_ms,c_ms,c_ms,interleaved
453,66,1.945215,1.0,s_ms,c_ms,c_ma,interleaved
454,66,0.960549,0.0,s_ms,c_ms,c_ms,interleaved
455,66,1.3271661,0.0,s_ms,c_ms,c_ma,interleaved
456,66,1.0745835,1.0,s_ma,c_ma,c_ms,interleaved
457,66,0.849896,1.0,s_ma,c_ma,c_ma,interleaved
458,66,0.731508,0.0,s_ma,c_ma,c_ms,interleaved
459,66,2.0005016,0.0,s_ma,c_ma,c_ma,interleaved
460,66,0.52849495,1.0,s_ms,c_ma,c_ma,interleaved
461,66,0.369182,1.0,s_ms,c_ma,c_ms,interleaved
462,66,0.37162876,1.0,s_ms,c_ma,c_ms,interleaved
463,66,0.44819534,0.0,s_ms,c_ma,c_ma,interleaved
464,66,1.344868,1.0,s_ms,c_ma,c_ms,interleaved
465,66,1.018635,0.0,s_ma,c_ms,c_ms,interleaved
466,66,1.2588894,0.0,s_ma,c_ms,c_ma,interleaved
467,66,0.70544326,0.0,s_ma,c_ms,c_ma,interleaved
468,66,0.12671784,1.0,s_ma,c_ms,c_ms,interleaved
469,66,0.9638739,0.0,s_ma,c_ms,c_ms,interleaved
470,66,0.51917386,1.0,s_ms,c_ms,c_ma,interleaved
471,66,1.6699998,0.0,s_ms,c_ms,c_ms,interleaved
472,66,0.636539,0.0,s_ms,c_ms,c_ma,interleaved
473,66,0.9254018,0.0,s_ms,c_ms,c_ms,interleaved
474,66,2.0660284,0.0,s_ms,c_ms,c_ma,interleaved
475,66,0.96771336,1.0,s_ms,c_ma,c_ms,interleaved
476,66,1.6008168,1.0,s_ms,c_ma,c_ma,interleaved
477,66,1.3050821,0.0,s_ms,c_ma,c_ms,interleaved
478,66,1.1205692,1.0,s_ms,c_ma,c_ma,interleaved
479,66,0.7759321,0.0,s_ms,c_ma,c_ma,interleaved
480,66,0.73434496,0.0,s_ma,c_ma,c_ms,interleaved
481,66,0.93033004,0.0,s_ma,c_ma,c_ms,interleaved
482,66,1.7450081,0.0,s_ma,c_ma,c_ma,interleaved
483,66,0.69462234,1.0,s_ma,c_ma,c_ms,interleaved
484,66,0.866323,0.0,s_ms,c_ms,c_ms,interleaved
485,66,1.212304,1.0,s_ms,c_ms,c_ma,interleaved
486,66,2.029284,0.0,s_ms,c_ms,c_ma,interleaved
487,66,1.0049639,1.0,s_ms,c_ms,c_ms,interleaved
488,66,1.8957484,1.0,s_ms,c_ms,c_ms,interleaved
489,66,1.2446461,0.0,s_ma,c_ms,c_ma,interleaved
490,66,1.6460072,0.0,s_ma,c_ms,c_ms,interleaved
491,66,1.3108289,0.0,s_ma,c_ms,c_ma,interleaved
492,66,0.8825302,0.0,s_ma,c_ms,c_ms,interleaved
493,66,1.0898526,1.0,s_ma,c_ms,c_ma,interleaved
494,66,1.7100523,1.0,s_ms,c_ma,c_ma,interleaved
495,66,0.38213012,0.0,s_ms,c_ma,c_ms,interleaved
496,66,1.0957141,1.0,s_ms,c_ma,c_ma,interleaved
497,66,0.22826244,1.0,s_ms,c_ma,c_ms,interleaved
498,66,0.55924004,0.0,s_ms,c_ma,c_ms,interleaved
499,66,0.7085649,0.0,s_ma,c_ma,c_ms,interleaved
500,66,0.3189571,0.0,s_ma,c_ma,c_ma,interleaved
501,66,1.2286786,0.0,s_ma,c_ma,c_ms,interleaved
502,66,0.84301686,0.0,s_ma,c_ma,c_ma,interleaved
503,66,0.91138923,0.0,s_ms,c_ms,c_ma,interleaved
504,66,0.5317457,1.0,s_ms,c_ms,c_ms,interleaved
505,66,0.35676116,0.0,s_ms,c_ms,c_ms,interleaved
506,66,1.628638,0.0,s_ms,c_ms,c_ma,interleaved
507,66,1.1529758,0.0,s_ms,c_ms,c_ma,interleaved
508,66,0.61838377,1.0,s_ma,c_ms,c_ms,interleaved
509,66,0.4002731,0.0,s_ma,c_ms,c_ma,interleaved
510,66,1.4392142,1.0,s_ma,c_ms,c_ms,interleaved
511,66,0.50306934,0.0,s_ma,c_ms,c_ma,interleaved
512,66,0.19681624,0.0,s_ma,c_ms,c_ms,interleaved
513,66,1.3217356,1.0,s_ms,c_ma,c_ma,interleaved
514,66,0.2634846,0.0,s_ms,c_ma,c_ms,interleaved
515,66,1.4464628,1.0,s_ms,c_ma,c_ma,interleaved
516,66,1.223892,1.0,s_ms,c_ma,c_ms,interleaved
517,66,0.94492525,0.0,s_ms,c_ma,c_ms,interleaved
518,66,1.3589624,0.0,s_ma,c_ma,c_ms,interleaved
519,66,0.55555815,0.0,s_ma,c_ma,c_ma,interleaved
520,66,1.6758789,0.0,s_ma,c_ma,c_ms,interleaved
521,66,0.8444961,0.0,s_ma,c_ma,c_ma,interleaved
522,66,1.2919887,0.0,s_ms,c_ms,c_ma,interleaved
523,66,0.25829265,1.0,s_ms,c_ms,c_ms,interleaved
524,66,1.0773387,0.0,s_ms,c_ms,c_ms,interleaved
525,66,0.8627771,0.0,s_ms,c_ms,c_ma,interleaved
526,66,1.2884877,0.0,s_ms,c_ms,c_ma,interleaved
527,66,0.058003455,0.0,s_ma,c_ms,c_ms,interleaved
528,66,1.7000337,1.0,s_ma,c_ms,c_ma,interleaved
529,66,0.71149665,0.0,s_ma,c_ms,c_ms,interleaved
530,66,1.9514669,0.0,s_ma,c_ms,c_ma,interleaved
531,66,0.46811756,0.0,s_ma,c_ms,c_ms,interleaved
532,66,0.45731845,1.0,s_ms,c_ma,c_ms,interleaved
533,66,1.3929921,1.0,s_ms,c_ma,c_ma,interleaved
534,66,0.20161445,0.0,s_ms,c_ma,c_ms,interleaved
535,66,0.55999947,0.0,s_ms,c_ma,c_ma,interleaved
536,66,0.8056344,1.0,s_ms,c_ma,c_ma,interleaved
537,66,1.639846,0.0,s_ma,c_ma,c_ma,interleaved
538,66,0.879997,0.0,s_ma,c_ma,c_ms,interleaved
539,66,1.5530351,1.0,s_ma,c_ma,c_ms,interleaved
540,66,1.5308263,0.0,s_ma,c_ma,c_ms,interleaved
541,66,0.98659337,1.0,s_ms,c_ms,c_ms,interleaved
542,66,1.0419533,0.0,s_ms,c_ms,c_ma,interleaved
543,66,1.0526837,0.0,s_ms,c_ms,c_ma,interleaved
544,66,1.5700061,1.0,s_ms,c_ms,c_ms,interleaved
545,66,0.59789324,0.0,s_ms,c_ms,c_ms,interleaved
546,66,1.2595283,0.0,s_ma,c_ms,c_ma,interleaved
547,66,1.2904721,0.0,s_ma,c_ms,c_ms,interleaved
548,66,1.4045484,0.0,s_ma,c_ms,c_ma,interleaved
549,66,0.7182808,0.0,s_ma,c_ms,c_ms,interleaved
550,66,1.0340323,1.0,s_ma,c_ms,c_ma,interleaved
551,66,1.1104937,0.0,s_ms,c_ma,c_ma,interleaved
552,66,1.6536095,1.0,s_ms,c_ma,c_ms,interleaved
553,66,0.96630883,0.0,s_ms,c_ma,c_ma,interleaved
554,66,0.73043305,0.0,s_ms,c_ma,c_ms,interleaved
555,66,0.5526879,0.0,s_ms,c_ma,c_ms,interleaved
556,66,0.59625995,1.0,s_ma,c_ma,c_ms,interleaved
557,66,1.0573642,0.0,s_ma,c_ma,c_ma,interleaved
558,66,0.524069,0.0,s_ma,c_ma,c_ma,interleaved
559,66,2.6224732,1.0,s_ma,c_ma,c_ms,interleaved
560,66,1.6355022,0.0,s_ms,c_ms,c_ma,interleaved
561,66,0.7727606,1.0,s_ms,c_ms,c_ms,interleaved
562,66,0.7025776,1.0,s_ms,c_ms,c_ms,interleaved
563,66,0.7508554,1.0,s_ms,c_ms,c_ma,interleaved
564,66,0.5687364,0.0,s_ms,c_ms,c_ma,interleaved
565,66,0.5014193,1.0,s_ma,c_ms,c_ms,interleaved
566,66,0.6881991,0.0,s_ma,c_ms,c_ma,interleaved
567,66,0.786772,1.0,s_ma,c_ms,c_ms,interleaved
568,66,0.22351864,1.0,s_ma,c_ms,c_ma,interleaved
569,66,0.42975953,0.0,s_ma,c_ms,c_ms,interleaved
570,66,0.5250096,1.0,s_ma,c_ms,c_ma,interleaved
571,66,0.35543716,0.0,s_ma,c_ms,c_ms,interleaved
572,66,0.77599216,0.0,s_ma,c_ms,c_ma,interleaved
573,66,1.2022402,1.0,s_ma,c_ms,c_ms,interleaved
574,66,0.5055104,0.0,s_ma,c_ms,c_ms,interleaved
575,66,0.644402,0.0,s_ms,c_ms,c_ms,interleaved
576,66,1.0082309,0.0,s_ms,c_ms,c_ma,interleaved
577,66,0.7454777,0.0,s_ms,c_ms,c_ma,interleaved
